road_age_years,daily_traffic,heavy_vehicle_pct,rainfall_mm,waterlogging_events,drainage_score,asphalt_quality,repair_count,avg_temperature,soil_stability,road_damage_index,predicted_damage,risk_level,x,y
12,41150,42.45775614517449,494,12,8,1,2,39,3,132.52823929607527,134.73834799522103,Critical,90,83
19,28052,25.508208006119784,215,2,2,10,1,17,7,46.05846266443045,45.507940480775574,Moderate,75,70
14,42750,13.006213040827966,350,2,8,6,1,14,4,45.01292815889051,42.634526761877,Moderate,7,28
6,20953,27.336048927640682,431,0,2,10,3,13,3,31.517629106289185,32.64836491739734,Healthy,85,97
6,41475,11.197043964913451,484,1,10,3,0,30,5,29.122792941597243,27.485566282552988,Healthy,17,89
13,18130,36.728580123732016,475,10,5,4,5,42,2,114.55159741280929,116.62058462628079,Critical,93,90
19,32086,7.252334268221388,329,13,4,8,9,35,10,90.53523767865363,84.6816211285637,Critical,48,56
8,5633,34.00258237799228,420,9,1,5,4,20,4,82.75515593422429,80.0444419009972,Critical,10,8
2,18304,53.750275590254745,207,6,5,6,9,30,7,46.36837142291139,49.56446263199882,Moderate,1,21
1,43037,51.08302985656495,470,0,7,10,8,31,2,57.52679179065031,59.95336977470662,Moderate,28,75
15,33284,53.55299347945732,298,6,1,4,1,16,10,98.86781006048368,96.97942911213802,Critical,54,69
1,47546,55.7126841169909,428,14,2,6,8,22,6,126.47098450354848,129.47339530777427,Critical,52,5
5,8008,10.749033833163182,230,10,9,3,8,29,5,13.856943417329106,23.374806333584495,Healthy,25,26
16,49291,12.081096158164218,240,5,5,10,9,24,3,80.43448839342584,79.1777012545247,Critical,50,82
19,28405,35.63537434722207,188,6,7,1,8,43,5,105.97676910660601,108.16301802793198,Critical,77,51
4,37386,54.16849676334361,127,6,2,6,9,34,10,77.3401136838252,74.07989861846049,Critical,91,69
3,26373,58.58922010882169,456,0,7,1,9,38,7,74.5085764749219,74.42753147254754,Critical,98,48
17,21827,7.544405453699998,422,9,7,10,3,37,3,59.71199418498348,56.60271874982418,Moderate,5,80
17,34040,24.567574631036308,385,14,7,3,4,23,8,112.08923429363728,99.79308316358697,Critical,99,92
12,14007,16.70918400629964,99,7,5,8,7,13,7,24.924745907258263,18.21559253649221,Healthy,11,22
14,19157,46.57812169121864,134,18,9,7,7,16,4,83.10599861279562,84.5932993711016,Critical,33,80
6,33157,40.21066276953676,232,2,2,8,0,22,5,49.16136512490294,46.825473395719186,Moderate,69,20
3,36315,11.593841731611498,232,14,4,10,9,26,10,37.998124719422265,37.628596549032096,Moderate,63,73
9,36932,31.593713705073434,53,3,2,10,0,38,4,47.42896866751612,45.93573904224559,Moderate,36,7
5,22164,42.69922873042103,487,5,8,2,9,26,2,77.60545714483936,85.48694068877519,Critical,36,53
17,15414,47.84529666582207,366,9,1,10,5,28,9,90.62230738340652,85.47430393329417,Critical,7,13
14,15327,6.102899038120469,160,17,9,7,6,35,1,53.282923796864694,64.78798397191618,Moderate,36,30
3,49344,53.97582656911394,383,15,5,4,1,18,8,104.11901680200455,104.34400919676801,Critical,96,50
1,1946,36.310476062278845,388,17,3,1,1,11,4,70.39112785480944,79.02245815011904,Critical,45,61
20,15693,49.65500132279476,300,5,4,3,4,29,9,86.49961021593649,90.08449175095382,Critical,30,17
1,28241,49.43659165078559,182,18,1,5,8,32,3,128.05851021882577,127.24343535420857,Critical,97,46
3,31254,15.441896314903303,149,16,3,10,4,27,7,48.190639252240025,43.8818262609209,Moderate,10,93
18,16540,11.05946661394982,451,17,8,8,7,35,3,97.55752970762595,92.74480682835005,Critical,35,81
10,7719,44.67079979356047,221,12,2,2,7,34,10,86.35048224774098,87.49814288262377,Critical,67,51
3,42203,13.60348053518905,336,6,2,2,4,26,7,76.09836688253378,71.48737005261373,Critical,16,88
8,26081,51.746562027259806,168,19,9,8,7,19,2,90.84516431371542,90.90643002580984,Critical,15,36
14,12350,44.94042161241578,399,11,5,9,7,34,3,91.28138827461333,94.90247902295047,Critical,29,88
18,37358,51.30039504008944,454,1,5,10,4,37,8,81.3048414691554,79.60170539190004,Critical,38,29
15,33021,21.445697378514033,224,11,1,1,4,35,7,114.53006169074739,119.61192284740294,Critical,43,29
2,43832,22.412893322581297,79,11,6,2,3,21,3,68.23635551237224,68.83430638880183,Moderate,68,99
10,29369,41.91718559904747,104,3,8,4,0,28,8,23.94923021303909,25.97918997663956,Healthy,36,74
2,32728,6.729527528242114,410,3,6,3,8,32,9,19.76141350461471,27.787723622514676,Healthy,25,47
17,18576,44.95732104855825,245,17,7,1,1,23,2,128.58969858379663,126.90293407124045,Critical,91,38
8,30001,50.96806889700307,90,15,4,4,0,26,2,108.29543960743534,107.42521422567017,Critical,82,26
1,18848,27.833997263225722,222,13,2,2,5,24,7,75.2877556633591,69.62658408570557,Moderate,20,15
9,1390,47.06833565486578,379,16,1,10,4,30,8,65.94233721550482,75.3116895908481,Critical,91,31
11,22999,14.603600434024408,268,16,6,5,0,39,5,68.29540313949153,72.0068528492863,Critical,18,28
16,46436,22.724321660071656,257,2,9,1,6,28,2,97.87545227937984,92.37467611239575,Critical,99,51
7,12569,58.58677297107626,207,5,10,8,6,41,10,13.406268843293503,10.389763492805415,Healthy,10,73
10,14029,59.24804954580694,382,12,5,10,2,38,5,83.16930232741399,79.44895200244325,Critical,18,93
3,23490,33.19327791618734,277,8,2,2,7,31,3,101.82335694454142,94.75156734333025,Critical,68,74
18,46875,56.38483853051323,134,8,1,3,5,29,9,133.80066711775953,137.97125293074765,Critical,1,14
13,36328,33.750187293127,222,7,3,3,3,10,2,100.82713711415433,105.12130123345636,Critical,24,43
7,6867,21.03734704886365,294,16,4,4,9,28,9,68.31660246789045,64.23616473899072,Moderate,89,22
4,16284,19.679460845432452,409,15,7,7,9,35,2,75.73638643796156,72.72845941771126,Critical,29,47
13,34979,56.122813795248184,222,15,9,9,9,16,1,109.4712129710983,109.92920723597166,Critical,16,22
20,10121,14.484551393562251,384,18,8,3,2,43,10,77.18013546965734,78.28786815742245,Critical,84,70
1,2539,36.8797852011,261,15,9,1,0,15,6,23.347985556663108,27.723026831838126,Healthy,83,13
8,26488,35.55387874344958,133,13,7,10,1,31,6,45.2034350801929,37.03681076936123,Moderate,17,72
14,18027,45.67919265591472,222,19,10,1,1,18,4,109.22263478017965,98.87636508633344,Critical,79,53
16,9693,32.45835991386261,232,13,8,6,4,38,2,85.36520688872574,79.68984446859677,Critical,91,91
14,9921,19.97571133894738,492,13,8,5,3,26,10,49.086130382223985,45.90270083963699,Moderate,75,69
12,11310,14.31680747973682,182,13,1,10,1,22,3,59.43285114797412,56.34940958060352,Moderate,39,42
19,46512,39.14503419282405,429,11,9,7,8,26,6,115.12306852691404,113.7770674817103,Critical,5,44
15,31908,44.54449162692782,337,5,2,7,6,19,4,97.050552229946,105.96515290702956,Critical,87,21
2,5386,36.32367032751179,311,19,7,3,7,34,5,73.32596140881328,75.73510682673505,Critical,42,60
2,33263,45.60932024166571,399,12,10,7,7,27,9,49.58938586993963,45.45139801510261,Moderate,69,17
19,29412,12.783666134747808,331,15,10,9,1,24,5,53.36407240512097,57.55486443139942,Moderate,16,43
17,18303,53.53586072187245,342,8,5,8,4,36,10,74.32882174009043,73.60030277134331,Critical,41,85
20,13242,37.03175296246767,318,1,4,3,2,28,8,71.93218182422827,66.12530071696695,Moderate,18,72
10,48025,11.976415979092844,398,2,1,10,9,24,2,92.95107666941497,87.46208532706213,Critical,54,17
6,9947,30.405886231315424,246,9,1,5,8,16,6,69.11757034949001,64.403835922444,Moderate,91,56
15,47714,51.46354558262513,74,19,3,8,8,25,6,144.24327834852753,143.10291127537715,Critical,28,84
11,6930,54.36592063992381,190,1,1,2,5,33,5,86.51166890388717,82.43058256390783,Critical,53,14
5,39170,19.55572277493188,272,9,8,7,3,32,6,36.22760133561224,37.427681038064584,Moderate,70,72
1,49785,44.11962035907492,69,7,3,10,7,20,5,68.23612005505865,59.58903997320287,Moderate,82,57
8,1507,10.499188611607718,296,16,10,10,4,33,2,10.912495911098848,18.57612923614961,Healthy,7,1
12,2436,6.84502292766868,377,0,2,7,2,14,5,12.471738818597565,11.894525624965148,Healthy,7,13
12,28151,35.82194246009685,493,5,6,8,7,39,1,92.63276221689834,95.19631338857768,Critical,68,20
5,12618,43.21551686304692,250,6,4,1,5,25,3,80.10246620824601,76.55912497182706,Critical,42,42
7,9750,48.76827021470761,454,14,4,8,4,29,7,73.40715390567406,75.11870504668445,Critical,97,44
4,17122,23.711893115043406,164,17,2,1,0,38,4,104.22215110165052,92.28452838325134,Critical,49,33
6,8354,5.358897573588784,432,8,2,3,2,26,8,42.5397277797009,38.11139451512775,Moderate,84,70
13,45062,31.373558041124458,238,7,6,9,6,28,3,78.14787253814653,83.2117802983854,Critical,3,78
20,31979,5.871944995546184,75,9,5,4,2,35,7,53.84632943873493,67.34827272749781,Moderate,35,11
15,21900,10.059148086893996,103,3,9,10,0,24,2,-6.4624264531473505,-1.3032990908041597,Healthy,4,6
3,14840,22.96789623924616,219,19,4,9,7,34,8,53.261678168620094,50.55191827060812,Moderate,86,68
8,38167,29.044462725809744,444,7,5,1,6,24,3,108.32620545427038,109.95281334877237,Critical,18,86
20,6037,20.370819267630672,470,0,1,8,4,29,6,56.265062865545026,59.253713907353145,Moderate,41,27
16,29633,37.00258965775893,430,7,2,3,9,39,2,146.01812571458484,150.19528937658515,Critical,14,97
13,25495,8.044238406995236,60,11,3,7,4,30,7,54.179522554741666,50.09358259517313,Moderate,57,24
18,16848,12.95188406317716,76,14,5,2,5,44,4,95.71392245701831,97.62251117395961,Critical,13,65
10,37483,43.239212041548846,399,12,5,7,6,15,6,95.83871618308017,98.1316871980203,Critical,47,50
19,48645,12.817746947885475,132,15,4,7,2,20,2,120.29168956536856,115.52372457574786,Critical,71,72
17,8837,40.18763608637323,339,17,10,9,3,32,3,83.43717075389488,75.43935412809982,Critical,72,33
19,35069,8.007654141435106,87,0,3,2,0,18,3,60.825772705853424,66.33031174031068,Moderate,74,45
5,8370,27.40602535155272,494,16,9,8,6,27,4,56.125525661037884,50.160665796046075,Moderate,81,46
9,7411,14.75752085666503,136,15,1,5,9,37,1,98.12464916451655,98.90276302610701,Critical,62,31
12,40133,11.029995539435253,486,4,6,10,1,28,6,43.907946991649254,39.43511294794429,Moderate,54,11
1,31499,36.186803092567516,370,19,7,9,6,39,6,78.02633963830866,74.93825958185126,Critical,31,18
1,31225,56.058467460309195,436,9,10,8,5,24,4,53.43192795585484,53.077184125695005,Moderate,35,46
15,49217,8.013287635795185,205,5,4,3,3,21,8,71.13942607271154,71.08886791852892,Critical,84,37
2,1692,28.18548365199188,447,11,10,3,1,11,5,16.801743013617344,12.99190281739422,Healthy,90,9
16,29926,43.9144490759994,357,9,3,10,6,18,10,72.1951247582021,77.77977570718865,Critical,84,9
8,35246,30.447830742830487,335,16,8,8,6,44,4,83.59026888043465,89.56183547881969,Critical,74,98
13,40164,49.357277035788485,235,1,9,9,4,10,7,42.654390950837445,31.81893807952794,Healthy,56,40
1,9448,14.880492372527243,231,18,1,2,8,40,10,76.55087545557791,71.13522317592526,Critical,43,54
16,44390,57.777681276525726,418,19,10,3,2,37,10,134.45437827136539,129.84918251268653,Critical,33,95
7,11073,26.18394452748973,192,5,9,8,8,16,8,-11.340606358141486,-11.017709992360253,Healthy,50,70
5,36414,23.786329811935133,471,12,7,2,4,25,2,91.00874024033892,99.43630450758769,Critical,68,73
3,6209,53.103318697674126,255,8,1,8,1,23,1,63.04055868479591,65.31446082235966,Moderate,91,42
12,7533,36.01268675404717,191,11,7,5,8,42,6,66.65345529016452,64.60451225973348,Moderate,9,37
16,22061,33.404438804655186,234,17,5,6,0,15,2,108.57865128081986,102.6984636156949,Critical,11,26
19,8211,44.9837855740637,492,7,10,10,0,30,8,34.359675490279535,31.92503260928668,Healthy,40,31
5,10927,36.89088310545997,290,17,7,4,6,19,5,72.22114189264603,69.8083015350197,Moderate,2,70
14,12927,13.938360461641343,57,1,9,3,2,41,2,20.040613460319697,20.570364376111826,Healthy,64,47
5,25594,42.08086925757113,121,7,8,8,7,15,5,31.267365134519522,27.569789003187587,Healthy,39,25
15,10316,12.340788360517067,452,9,6,9,6,11,2,49.663208161545114,54.08830419602167,Moderate,64,85
17,13177,49.32217379337341,337,8,2,8,6,36,6,100.37592494592663,99.90159876388375,Critical,76,57
14,11846,59.435512874174904,144,17,8,9,0,23,8,54.08744968851082,54.782061887275745,Moderate,78,75
20,8933,25.756319373612698,206,7,4,1,0,32,2,100.92506837626448,93.66921001561464,Critical,70,23
5,39244,29.461574401110692,90,18,8,5,1,30,6,50.4348822152383,64.64464788689821,Moderate,29,53
12,47621,7.553851051554677,380,2,7,7,1,39,6,42.30562656860539,43.28106852808427,Moderate,87,45
16,41696,5.755325344541806,350,8,4,8,4,34,1,98.14639386760331,97.25666213445082,Critical,71,57
16,3080,55.67806341819802,318,12,8,2,8,33,9,78.63474534698575,87.92027184141259,Critical,66,92
7,7089,12.074323324155564,204,8,2,4,6,20,8,36.19101216565939,32.449912260623734,Healthy,78,31
4,27123,29.517831115770868,324,19,9,7,1,44,4,67.11926202375118,67.8292261662182,Moderate,99,15
1,8797,49.84450431205588,203,11,6,5,4,13,7,26.78283895005311,31.08630460318436,Healthy,42,89
5,9346,53.91253179605758,102,12,7,1,4,22,4,73.9885556927038,68.51360540682282,Moderate,52,69
10,20878,33.56687269059072,228,7,10,2,7,18,8,34.892417253909834,38.395551229704004,Moderate,77,64
5,34672,36.07678887367724,470,14,1,5,8,37,10,116.07619649287372,112.67588517472677,Critical,90,12
4,18653,41.83261848547999,289,12,3,6,7,25,2,93.39228530409788,92.46034887701344,Critical,29,5
2,43742,57.87603585790434,186,12,10,1,1,15,2,86.15294416317046,87.87028180631978,Critical,40,11
20,27140,38.14684785194778,304,16,5,3,3,36,3,140.25072944181005,145.63042684115754,Critical,43,8
10,2184,35.77113927009904,273,14,7,6,1,19,4,45.213504206791676,48.39971112465977,Moderate,36,83
19,35493,5.799377439629487,229,18,1,6,5,32,6,129.57144753398651,125.7640872630852,Critical,5,58
1,45148,9.452233611229584,231,2,9,7,3,30,5,5.834984251032006,-0.09567190981364604,Healthy,82,90
5,25846,36.7444394643198,308,13,5,10,6,35,10,49.696053355108894,46.30912374100807,Moderate,36,66
13,46825,56.49322132939618,292,9,3,3,1,12,10,108.69368114319151,108.9462945675676,Critical,0,23
4,23195,52.66802416196673,145,16,7,1,8,44,7,102.09383833982758,98.78530325867416,Critical,88,14
16,6606,59.041840764571255,246,7,10,7,4,16,6,43.58135270262136,41.43261405449083,Moderate,9,97
16,4956,34.03087206587007,441,17,8,3,0,36,4,93.03100296346065,96.09826732355022,Critical,25,62
2,17555,48.336201614077176,63,11,10,5,2,42,10,4.224062424314724,8.421378665190488,Healthy,86,49
17,25849,51.22201823191372,169,16,10,4,3,13,9,75.09864889587686,76.41488680073644,Critical,16,95
20,19690,40.641741153197394,436,10,3,1,2,35,7,126.19023329424527,129.7569963329377,Critical,63,20
12,49849,23.6312447317979,457,8,7,7,5,17,1,100.62318011032484,100.14990593553364,Critical,93,0
18,27347,30.848813906178695,318,14,7,4,5,29,8,104.73705784183554,96.94309985748382,Critical,26,96
3,34189,52.185438973396224,220,8,4,1,9,26,4,110.4367163361013,109.16043202313443,Critical,74,10
1,39308,21.42013592901902,462,11,10,6,6,14,7,42.6100774030714,35.2395810942792,Moderate,67,66
1,26785,55.805872219665666,121,10,9,4,8,18,2,65.39231166700071,64.99104568018326,Moderate,17,21
19,33698,17.63934877824658,228,16,1,4,9,17,3,147.95062139092545,149.26627813556289,Critical,82,73
11,16966,46.22340283362294,219,5,1,2,8,16,1,107.40957460837505,114.96441027061007,Critical,99,87
5,32097,39.68075788901561,208,7,5,1,6,12,2,92.82055809842691,89.50364689194696,Critical,49,6
12,16882,46.227969261641924,496,9,3,3,0,17,5,97.14391550468495,100.44316640461616,Critical,89,48
3,5675,29.054116483792715,203,14,10,10,2,14,2,-2.1048575745500298,1.4965838396189781,Healthy,64,99
1,42850,56.295258440469155,451,3,9,5,4,14,6,45.980406249273116,50.81410186776499,Moderate,19,0
1,14009,39.78597113263125,131,17,5,9,9,26,6,52.367231607175974,50.42820794124224,Moderate,61,64
8,28843,20.856269250484097,106,10,7,7,5,36,6,36.398413253260756,39.227260048756406,Moderate,74,62
10,30793,40.1150288858679,56,8,1,4,5,21,3,108.8785783427323,100.6192287779132,Critical,58,63
11,40516,20.774866096386717,161,8,2,8,4,37,3,92.69096282226289,87.3141058179763,Critical,24,25
12,39871,21.149781546793083,97,7,4,4,5,13,10,50.14010448869513,52.82414593402753,Moderate,82,16
13,18857,26.977918139147736,129,2,9,6,8,37,7,8.608653492190603,20.294362763097062,Healthy,95,10
12,20627,51.883672966301546,424,17,5,1,0,34,4,137.76583995338837,137.3950715564429,Critical,64,66
14,19565,32.51638309166956,425,13,5,6,0,12,6,75.32786568549335,76.80445677915677,Critical,64,9
2,27025,42.339546322661405,365,2,9,10,8,40,8,13.246262309384967,8.65075278286318,Healthy,66,65
19,28832,26.558225715095467,82,16,8,5,7,21,3,100.96588539695877,100.88755639811103,Critical,57,31
18,45116,19.49829918937848,164,3,2,2,8,13,9,97.50938725533446,92.05830627507791,Critical,39,15
3,10782,57.50520883939272,433,17,7,1,6,39,9,96.33254349570373,94.049362115135,Critical,95,25
17,39650,38.196968591768446,52,14,1,6,9,36,3,142.84416788093097,149.63800473211862,Critical,46,73
8,23366,56.367323622049504,53,18,10,2,5,31,6,82.30514844863814,85.84048877633971,Critical,99,55
10,29557,16.187715120907328,405,5,9,9,8,10,5,23.534914391691796,25.63682238743776,Healthy,42,99
2,6798,13.0791790152113,309,14,3,9,1,29,4,28.559075167480145,29.265885935934676,Healthy,7,93
19,10627,52.0702598918147,91,6,2,1,3,27,8,92.69497134390564,93.97112401350907,Critical,93,8
9,42183,42.450446693948834,58,11,4,5,1,15,10,66.7155065040999,62.98711386090983,Moderate,61,4
7,13466,15.261817458950274,356,15,4,8,5,21,9,42.44948210596333,39.99221745361631,Moderate,33,6
4,43614,19.814783536494577,194,8,3,4,0,26,9,46.40013076005283,48.6047800714743,Moderate,7,99
18,13720,49.03651678389211,450,19,2,3,6,31,5,167.66297650301064,164.82254826366903,Critical,24,64
13,42913,29.962774099776485,146,4,5,5,6,27,5,72.08755839255603,78.01739815741077,Critical,25,90
11,38292,41.879727857835,325,10,4,5,6,19,3,119.8914881999525,116.54637396234659,Critical,90,11
4,7559,22.5093612174806,191,1,5,8,3,33,9,-19.42869553643527,-24.131689601348455,Healthy,53,79
4,41388,25.96764740261822,327,15,8,6,7,29,1,95.75960653653944,94.54570809230626,Critical,82,47
10,20158,59.48919072427078,485,3,2,2,4,21,3,119.87780149898386,117.312310476884,Critical,86,71
5,31916,18.618939794609517,76,4,9,1,1,13,7,9.35681576857499,5.648352521559843,Healthy,40,24
9,23057,32.85510073700827,92,6,10,3,4,14,7,24.199675059789755,18.49445185176173,Healthy,79,12
3,36892,51.44212887547927,180,5,1,2,9,35,5,114.05480204747506,110.60650309733435,Critical,71,40
17,42439,18.157276751622188,265,9,8,4,8,25,6,94.40232517149074,88.6256662769691,Critical,62,9
3,12706,27.836756617638187,143,13,5,3,9,14,4,52.79070858327286,60.48782776762132,Moderate,93,39
16,13070,38.830020805349356,57,7,2,9,0,35,8,45.21621316607501,44.33104842956507,Moderate,71,32
4,41902,31.465348331130638,135,13,8,5,1,28,4,61.144546798771785,61.23743050603713,Moderate,74,34
18,1924,30.27262466136746,394,13,5,4,9,15,10,77.54335037207342,76.8967846908301,Critical,6,36
17,27478,24.9380352227168,187,19,10,10,7,33,6,75.85309549924445,71.38745444709986,Critical,84,91
7,6506,37.26554802762088,418,2,10,9,4,40,5,3.5434092282840677,2.5514877268769993,Healthy,97,15
5,47418,39.34049838579857,462,0,3,4,8,40,10,80.55320842788218,80.61030628127453,Critical,84,71
12,36163,40.93092474957494,473,8,7,6,5,16,6,87.02291376124792,84.75135780415161,Critical,68,32
17,25604,8.870245934831612,295,8,4,10,7,19,3,58.967182155572395,66.5692345382817,Moderate,49,52
13,16310,39.70687966416269,498,1,10,1,0,31,3,67.63564091630094,59.67814760866537,Moderate,42,34
3,9226,57.42804483296781,70,15,6,2,8,23,10,58.54467271292761,58.83854758490602,Moderate,16,54
9,12781,34.7542429540446,457,7,10,4,8,37,7,55.689471020264634,48.339508070118065,Moderate,20,75
17,6515,44.339689538008436,493,5,8,9,2,31,1,61.193680577306786,65.21480851117033,Moderate,5,78
17,37133,35.62027692675698,459,12,1,6,0,41,1,150.50744193143112,155.57752712503518,Critical,70,16
20,17972,52.01073402255883,314,0,2,6,7,20,1,111.28277402896539,112.36774502373352,Critical,74,26
16,33092,56.12707020286629,197,18,8,9,7,23,6,107.19271947838894,106.98293376413102,Critical,81,20
